spawn bash -c cat .run-ssh | ssh root@10.10.11.131 'bash -s' 
root@10.10.11.131's password: 
PING 2.10.0.2 (2.10.0.2) 56(84) bytes of data.
64 bytes from 2.10.0.2: icmp_seq=1443 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=1444 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1445 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1446 ttl=61 time=0.450 ms
64 bytes from 2.10.0.2: icmp_seq=1447 ttl=61 time=0.451 ms
64 bytes from 2.10.0.2: icmp_seq=1448 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1449 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=1450 ttl=61 time=0.452 ms
64 bytes from 2.10.0.2: icmp_seq=1451 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=1452 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1453 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1454 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1455 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1456 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1457 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1458 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1459 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1460 ttl=61 time=0.455 ms
64 bytes from 2.10.0.2: icmp_seq=1461 ttl=61 time=0.452 ms
64 bytes from 2.10.0.2: icmp_seq=1462 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1463 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=1464 ttl=61 time=0.453 ms
64 bytes from 2.10.0.2: icmp_seq=1465 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1466 ttl=61 time=0.427 ms
64 bytes from 2.10.0.2: icmp_seq=1467 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1468 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1469 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=1470 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1471 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1472 ttl=61 time=0.459 ms
64 bytes from 2.10.0.2: icmp_seq=1473 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1474 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=1475 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=1476 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1477 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1478 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1479 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1480 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1481 ttl=61 time=0.452 ms
64 bytes from 2.10.0.2: icmp_seq=1482 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1483 ttl=61 time=0.453 ms
64 bytes from 2.10.0.2: icmp_seq=1484 ttl=61 time=0.450 ms
64 bytes from 2.10.0.2: icmp_seq=1485 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1486 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1487 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=1488 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=1489 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1490 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1491 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1492 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1493 ttl=61 time=0.450 ms
64 bytes from 2.10.0.2: icmp_seq=1494 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1495 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1496 ttl=61 time=0.409 ms
64 bytes from 2.10.0.2: icmp_seq=1497 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=1498 ttl=61 time=0.450 ms
64 bytes from 2.10.0.2: icmp_seq=1499 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=1500 ttl=61 time=0.451 ms
64 bytes from 2.10.0.2: icmp_seq=1501 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=1502 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1503 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=1504 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1505 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1506 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1507 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1508 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1509 ttl=61 time=0.450 ms
64 bytes from 2.10.0.2: icmp_seq=1510 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1511 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1512 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1513 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=1514 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1515 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=1516 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=1517 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1518 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1519 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1520 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1521 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1522 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1523 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1524 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1525 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1526 ttl=61 time=0.444 ms
64 bytes from 2.10.0.2: icmp_seq=1527 ttl=61 time=0.444 ms
64 bytes from 2.10.0.2: icmp_seq=1528 ttl=61 time=0.444 ms
64 bytes from 2.10.0.2: icmp_seq=1529 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1530 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1531 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1532 ttl=61 time=0.444 ms
64 bytes from 2.10.0.2: icmp_seq=1533 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1534 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1535 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1536 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1537 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1538 ttl=61 time=0.444 ms
64 bytes from 2.10.0.2: icmp_seq=1539 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1540 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1541 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1542 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1543 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1544 ttl=61 time=0.454 ms
64 bytes from 2.10.0.2: icmp_seq=1545 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1546 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1547 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1548 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1549 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1550 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1551 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=1552 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1553 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1554 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1555 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1556 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1557 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1558 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1559 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1560 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1561 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1562 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1563 ttl=61 time=0.444 ms
64 bytes from 2.10.0.2: icmp_seq=1564 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1565 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1566 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1567 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1568 ttl=61 time=0.444 ms
64 bytes from 2.10.0.2: icmp_seq=1569 ttl=61 time=0.444 ms
64 bytes from 2.10.0.2: icmp_seq=1570 ttl=61 time=0.443 ms
64 bytes from 2.10.0.2: icmp_seq=1571 ttl=61 time=0.456 ms
64 bytes from 2.10.0.2: icmp_seq=1572 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1573 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1574 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1575 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1576 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1577 ttl=61 time=0.460 ms
64 bytes from 2.10.0.2: icmp_seq=1578 ttl=61 time=0.439 ms
64 bytes from 2.10.0.2: icmp_seq=1579 ttl=61 time=0.406 ms
64 bytes from 2.10.0.2: icmp_seq=1580 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1581 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1582 ttl=61 time=0.450 ms
64 bytes from 2.10.0.2: icmp_seq=1583 ttl=61 time=0.455 ms
64 bytes from 2.10.0.2: icmp_seq=1584 ttl=61 time=0.450 ms
64 bytes from 2.10.0.2: icmp_seq=1585 ttl=61 time=0.428 ms
64 bytes from 2.10.0.2: icmp_seq=1586 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1587 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1588 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1589 ttl=61 time=0.443 ms
64 bytes from 2.10.0.2: icmp_seq=1590 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1591 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1592 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1593 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1594 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1595 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1596 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1597 ttl=61 time=0.444 ms
64 bytes from 2.10.0.2: icmp_seq=1598 ttl=61 time=0.444 ms
64 bytes from 2.10.0.2: icmp_seq=1599 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1600 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1601 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1602 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1603 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1604 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1605 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1606 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1607 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1608 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1609 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1610 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1611 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1612 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1613 ttl=61 time=0.454 ms
64 bytes from 2.10.0.2: icmp_seq=1614 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1615 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1616 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1617 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1618 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1619 ttl=61 time=0.454 ms
64 bytes from 2.10.0.2: icmp_seq=1620 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1621 ttl=61 time=0.432 ms
64 bytes from 2.10.0.2: icmp_seq=1622 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1623 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1624 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=1625 ttl=61 time=0.443 ms
64 bytes from 2.10.0.2: icmp_seq=1626 ttl=61 time=0.427 ms
64 bytes from 2.10.0.2: icmp_seq=1627 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1628 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1629 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1630 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1631 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1632 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1633 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1634 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1635 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1636 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1637 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1638 ttl=61 time=0.443 ms
64 bytes from 2.10.0.2: icmp_seq=1639 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1640 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1641 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1642 ttl=61 time=0.440 ms
64 bytes from 2.10.0.2: icmp_seq=1643 ttl=61 time=0.443 ms
64 bytes from 2.10.0.2: icmp_seq=1644 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1645 ttl=61 time=0.437 ms
64 bytes from 2.10.0.2: icmp_seq=1646 ttl=61 time=0.437 ms
64 bytes from 2.10.0.2: icmp_seq=1647 ttl=61 time=0.453 ms
64 bytes from 2.10.0.2: icmp_seq=1648 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1649 ttl=61 time=0.438 ms
64 bytes from 2.10.0.2: icmp_seq=1650 ttl=61 time=0.454 ms
64 bytes from 2.10.0.2: icmp_seq=1651 ttl=61 time=0.439 ms
64 bytes from 2.10.0.2: icmp_seq=1652 ttl=61 time=0.453 ms
64 bytes from 2.10.0.2: icmp_seq=1653 ttl=61 time=0.425 ms
64 bytes from 2.10.0.2: icmp_seq=1654 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1655 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1656 ttl=61 time=0.440 ms
64 bytes from 2.10.0.2: icmp_seq=1657 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1658 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1659 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1660 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1661 ttl=61 time=0.450 ms
64 bytes from 2.10.0.2: icmp_seq=1662 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1663 ttl=61 time=0.455 ms
64 bytes from 2.10.0.2: icmp_seq=1664 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1665 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1666 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1667 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=1668 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1669 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1670 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1671 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1672 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1673 ttl=61 time=0.443 ms
64 bytes from 2.10.0.2: icmp_seq=1674 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1675 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1676 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1677 ttl=61 time=0.426 ms
64 bytes from 2.10.0.2: icmp_seq=1678 ttl=61 time=0.444 ms
64 bytes from 2.10.0.2: icmp_seq=1679 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1680 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1681 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1682 ttl=61 time=0.443 ms
64 bytes from 2.10.0.2: icmp_seq=1683 ttl=61 time=0.444 ms
64 bytes from 2.10.0.2: icmp_seq=1684 ttl=61 time=0.425 ms
64 bytes from 2.10.0.2: icmp_seq=1685 ttl=61 time=0.456 ms
64 bytes from 2.10.0.2: icmp_seq=1686 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1687 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1688 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1689 ttl=61 time=0.452 ms
64 bytes from 2.10.0.2: icmp_seq=1690 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1691 ttl=61 time=0.455 ms
64 bytes from 2.10.0.2: icmp_seq=1692 ttl=61 time=0.451 ms
64 bytes from 2.10.0.2: icmp_seq=1693 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=1694 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1695 ttl=61 time=0.454 ms
64 bytes from 2.10.0.2: icmp_seq=1696 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1697 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1698 ttl=61 time=0.454 ms
64 bytes from 2.10.0.2: icmp_seq=1699 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1700 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1701 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1702 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=1703 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1704 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1705 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1706 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1707 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1708 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1709 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1710 ttl=61 time=0.425 ms
64 bytes from 2.10.0.2: icmp_seq=1711 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1712 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1713 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1714 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=1715 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1716 ttl=61 time=0.441 ms
64 bytes from 2.10.0.2: icmp_seq=1717 ttl=61 time=0.451 ms
64 bytes from 2.10.0.2: icmp_seq=1718 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1719 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1720 ttl=61 time=0.450 ms
64 bytes from 2.10.0.2: icmp_seq=1721 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1722 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=1723 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1724 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1725 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=1726 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1727 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1728 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1729 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1730 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1731 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1732 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1733 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1734 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1735 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1736 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1737 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1738 ttl=61 time=0.453 ms
64 bytes from 2.10.0.2: icmp_seq=1739 ttl=61 time=0.440 ms
64 bytes from 2.10.0.2: icmp_seq=1740 ttl=61 time=0.459 ms
64 bytes from 2.10.0.2: icmp_seq=1741 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1742 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1743 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1744 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1745 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1746 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1747 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1748 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1749 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1750 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1751 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1752 ttl=61 time=0.442 ms
64 bytes from 2.10.0.2: icmp_seq=1753 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1754 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1755 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1756 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1757 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1758 ttl=61 time=0.444 ms
64 bytes from 2.10.0.2: icmp_seq=1759 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1760 ttl=61 time=0.436 ms
64 bytes from 2.10.0.2: icmp_seq=1761 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1762 ttl=61 time=0.451 ms
64 bytes from 2.10.0.2: icmp_seq=1763 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1764 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1765 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1766 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1767 ttl=61 time=0.455 ms
64 bytes from 2.10.0.2: icmp_seq=1768 ttl=61 time=0.404 ms
64 bytes from 2.10.0.2: icmp_seq=1769 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=1770 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=1771 ttl=61 time=0.425 ms
64 bytes from 2.10.0.2: icmp_seq=1772 ttl=61 time=0.453 ms
64 bytes from 2.10.0.2: icmp_seq=1773 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1774 ttl=61 time=0.458 ms
64 bytes from 2.10.0.2: icmp_seq=1775 ttl=61 time=0.450 ms
64 bytes from 2.10.0.2: icmp_seq=1776 ttl=61 time=0.456 ms
64 bytes from 2.10.0.2: icmp_seq=1777 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1778 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1779 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1780 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=1781 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=1782 ttl=61 time=0.442 ms
64 bytes from 2.10.0.2: icmp_seq=1783 ttl=61 time=0.442 ms
64 bytes from 2.10.0.2: icmp_seq=1784 ttl=61 time=0.427 ms
64 bytes from 2.10.0.2: icmp_seq=1785 ttl=61 time=0.455 ms
64 bytes from 2.10.0.2: icmp_seq=1786 ttl=61 time=0.450 ms
64 bytes from 2.10.0.2: icmp_seq=1787 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=1788 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=1789 ttl=61 time=0.439 ms
